AH,Vis_Min,Part_Min,Temp,Vis,Dist
6.195269223,14218.2533266818,0.0,5.42742737,14445.71279,4823.269637
11.28722897,68309.8897748839,0.0,16.67261552,70175.58327,2962.61342
5.067329714,11484.8168634115,0.0,11.80520805,11792.40344,2015.317418
5.254702045,5529.65717367582,0.0,2.101244727,5971.050796,2013.478784
6.264739196,61070.5476515819,0.0,5.000886138,67206.30257,2020.617754
8.242716314,1064.90873291594,0.0,8.786370873,1179.267992,2583.485988
10.50130063,73045.1381058184,0.0,24.08238574,74375.71907,2960.86302
3.48522634,65532.3572247829,11.1878132140883,-0.004131216,69631.54786,4825.230493
3.430774626,72221.3197911318,0.0,10.04461405,75001.10383,2013.209825
6.317466543,44794.7229722316,22.4674039304409,8.251067338,49573.2593,4818.697587
10.58653138,44390.5953256337,8.55959804962808,15.22417719,44852.75127,2014.458704
10.34785379,13664.4812082049,34.9467070634212,11.99351219,14267.45198,2020.574612
10.17058509,2865.68817729328,147.668160695647,11.24594034,2907.629214,2014.268748
7.146039001,42635.7618237364,10.7258079838474,8.669573966,46025.80093,4820.863955
3.978271852,45670.355838947,0.0,-0.032794127,47355.29634,4823.236659
5.76207845,11275.3794503231,49.1079496463079,4.547445682,12511.79836,4818.189768
4.354866621,69646.5809179767,0.0,2.342963226,74996.05906,4818.869043
20.67911354,31619.6846925613,0.0,25.38488726,32592.93525,2960.843016
6.513742087,72805.0789812685,0.0,9.122495499,74995.98245,4826.029352
9.061565015,64910.2843944571,0.0,17.89320219,67791.18078,2012.326668
3.623697871,45472.7140955656,0.0,3.599592098,48795.56505,2020.698896
4.679514632,7977.10992090653,0.0,7.767269272,8197.017367,2017.379094
4.4668427,59486.4283353601,0.0,8.735541306,59611.89075,4820.340177
7.366262993,7775.91797832767,57.805002322843,7.914559258,8031.293136,2017.673411
22.52408732,17300.2599730111,0.0,27.80421329,18290.50666,3967.975454
3.129483844,73622.3867442081,0.0,-0.48913206,74999.79394,4818.736701
20.99130266,20826.0697781005,0.0,24.87858356,21654.17175,2119.773544
6.276255791,67771.2967034806,0.0,9.287979863,75003.6442,4826.700402
15.14770454,60918.3102095441,0.0,25.78224059,63881.90907,2960.75597
4.417477521,14696.0276973233,0.0,1.629821567,16228.76228,2021.440798
6.400128106,8108.97158634428,14.7076920569701,5.05188363,8799.963495,4825.704049
4.686453547,33683.5030920197,0.0,0.908520617,34646.97995,4824.091651
5.926768849,32107.8050943516,17.9433466014916,5.814860463,34165.40754,4826.253073
10.23072302,4984.16914678327,0.0,19.9608211,5513.113906,2583.285878
5.467216662,4753.30759993232,0.0,2.903338889,4801.871068,2016.594695
7.341465165,23587.6157507444,6.07212177348703,12.56304584,25710.88533,2016.87795
16.85711542,34506.2630209291,0.0,19.97374023,36182.20704,2960.695285
17.06913178,22337.4895958965,19.5283106703886,23.56033632,24280.61156,2962.984636
11.1759557,21289.7467345819,46.5045968186427,17.09828175,23044.22511,2012.804223
5.621676553,18517.1815225029,12.0956442657453,10.08390156,19167.57093,4820.239569
18.94347125,40404.7178318128,0.0,25.57429208,44882.82033,2960.618962
2.722266169,55645.7873758335,0.0,6.855373155,61124.20434,2016.034637
11.66113226,8732.82809678274,0.0,13.68307286,9341.011153,2019.273611
5.620195544,51378.9454667126,10.4344522769901,4.916324565,52853.86834,4826.025292
18.01146765,10260.8039910696,107.669832800635,22.36409661,10409.97933,2955.042225
5.769433633,30419.1828342357,0.0,17.56383344,33187.86984,2016.158109
10.51154002,47679.2951181101,0.0,15.67306924,50376.40496,2962.306331
9.352816309,2968.06543120499,0.0,19.26277993,3186.306205,2584.785342
